,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
145,HA7 1JH,518149,190108,6250559,115000,2001-05-04 00:00,S,988930800.0,2001.0,384.0,74.0,48.0,44.0,4.0,34.0,107.0,73.0,51.597435,-0.295626,E00011004
146,CM2 6LE,571488,206913,3276301,72500,1998-07-10 00:00,T,900025200.0,1998.0,225.0,15.0,30.0,32.0,2.0,43.0,93.0,10.0,51.734702,0.482038,E00109625
147,CM7 5GJ,575581,225558,17240170,179995,2011-04-28 00:00,S,1303945200.0,2011.0,383.0,120.0,37.0,56.0,11.0,42.0,94.0,23.0,51.900795,0.550047,E00173988
148,LU3 3HG,505779,225676,591438,56000,1995-02-10 00:00,S,792374400.0,1995.0,281.0,72.0,42.0,45.0,23.0,36.0,48.0,15.0,51.919544,-0.463347,E00079890
149,E16 3AU,540824,181025,21718245,220000,2016-10-21 00:00,F,1477004400.0,2016.0,190.0,49.0,16.0,26.0,1.0,17.0,56.0,25.0,51.51062,0.027892,E00017768
150,EN1 3SE,533516,196663,20554633,191000,2015-01-16 00:00,F,1421366400.0,2015.0,269.0,40.0,46.0,30.0,5.0,24.0,90.0,34.0,51.652672,-0.071682,E00007525
151,HA9 9NH,519390,187027,18849444,445000,2013-08-30 00:00,S,1377817200.0,2013.0,365.0,44.0,31.0,42.0,3.0,42.0,158.0,45.0,51.569484,-0.278793,E00002361
152,HA2 7JE,513281,187645,543690,95000,1995-07-20 00:00,S,806194800.0,1995.0,258.0,31.0,30.0,39.0,6.0,18.0,119.0,15.0,51.576297,-0.36667,E00011173
153,HA8 5EN,519959,190636,5405811,160000,2000-10-13 00:00,S,971391600.0,2000.0,389.0,97.0,38.0,30.0,8.0,29.0,94.0,93.0,51.601789,-0.269327,E00010636
154,CR3 5PA,533483,156055,6238841,247000,2001-08-24 00:00,D,998607600.0,2001.0,284.0,52.0,31.0,48.0,9.0,43.0,89.0,12.0,51.287759,-0.087007,E00157283
155,DA5 1EA,547786,174405,9065888,200000,2003-09-19 00:00,S,1063926000.0,2003.0,290.0,63.0,51.0,44.0,11.0,33.0,65.0,23.0,51.449351,0.12539,E00001927
156,CR3 5BS,532410,156151,7347342,103000,2001-11-23 00:00,S,1006473600.0,2001.0,217.0,23.0,52.0,49.0,7.0,30.0,47.0,9.0,51.289109,-0.102541,E00157335
157,RM6 5BJ,547725,189324,5789544,92000,2000-07-17 00:00,S,963788400.0,2000.0,265.0,73.0,33.0,34.0,7.0,23.0,69.0,26.0,51.583418,0.13076,E00000140
158,ME8 6BD,579413,166918,15599695,156000,2008-11-28 00:00,S,1227830400.0,2008.0,262.0,66.0,53.0,36.0,21.0,31.0,48.0,7.0,51.372924,0.576394,E00081707
159,LU2 8EP,511116,224505,20566156,319995,2015-05-27 00:00,S,1432681200.0,2015.0,276.0,49.0,31.0,65.0,13.0,31.0,71.0,16.0,51.908008,-0.386109,E00079868
160,UB8 2BF,505303,182933,15771549,280000,2009-09-04 00:00,T,1252018800.0,2009.0,361.0,41.0,45.0,52.0,3.0,105.0,81.0,34.0,51.535508,-0.483177,E00012549
161,HA2 7DD,513485,188075,16328553,360000,2010-09-30 00:00,S,1285801200.0,2010.0,308.0,44.0,31.0,33.0,3.0,38.0,140.0,19.0,51.580121,-0.363589,E00011176
162,NW2 3NJ,524480,185113,7289278,210000,2001-09-25 00:00,F,1001372400.0,2001.0,245.0,9.0,16.0,16.0,1.0,12.0,162.0,29.0,51.551183,-0.206038,E00004319
163,AL1 5WB,516264,206858,3872011,107500,1998-05-29 00:00,F,896396400.0,1998.0,322.0,12.0,12.0,24.0,4.0,33.0,227.0,10.0,51.748364,-0.317258,E00120192
164,N22 5NE,531065,190489,13095021,330000,2006-06-14 00:00,T,1150239600.0,2006.0,282.0,37.0,20.0,18.0,3.0,22.0,107.0,75.0,51.598004,-0.109114,E00010566
165,NW5 3QB,528075,184582,12157987,390000,2005-09-30 00:00,T,1128034800.0,2005.0,276.0,48.0,23.0,22.0,5.0,27.0,126.0,25.0,51.545607,-0.15441,E00004470
166,CM2 7QT,573058,204925,8794532,145000,2002-10-04 00:00,S,1033686000.0,2002.0,238.0,69.0,36.0,38.0,7.0,24.0,58.0,6.0,51.716336,0.503748,E00109544
167,RH6 9BE,528768,142842,11677768,128000,2005-07-11 00:00,F,1121036400.0,2005.0,196.0,29.0,30.0,33.0,6.0,23.0,52.0,23.0,51.170332,-0.159518,E00155962
168,ME4 5EH,576784,166635,12223631,138000,2005-08-19 00:00,T,1124406000.0,2005.0,226.0,56.0,49.0,33.0,7.0,32.0,37.0,12.0,51.371253,0.538424,E00081200
169,LU1 5EB,508663,220784,999693,27000,1996-03-01 00:00,T,825638400.0,1996.0,308.0,50.0,26.0,50.0,5.0,31.0,85.0,61.0,51.875132,-0.423052,E00079539
170,LU1 5EB,508663,220784,2999329,42995,1998-07-03 00:00,T,899420400.0,1998.0,308.0,50.0,26.0,50.0,5.0,31.0,85.0,61.0,51.875132,-0.423052,E00079539
171,RM6 5JJ,547658,189355,8215530,117000,2002-08-21 00:00,T,1029884400.0,2002.0,174.0,67.0,17.0,24.0,3.0,19.0,34.0,10.0,51.583512,0.129523,E00000166
172,LU2 8SW,512849,222326,209817,95000,1995-06-30 00:00,D,804466800.0,1995.0,244.0,26.0,42.0,51.0,12.0,27.0,67.0,19.0,51.88806,-0.361656,E00079916
173,IG8 9PY,539165,191657,10532005,217500,2004-07-05 00:00,T,1088982000.0,2004.0,274.0,47.0,50.0,43.0,9.0,31.0,73.0,21.0,51.606495,0.008289,E00022040
174,RM8 1LJ,549042,187096,8151844,141000,2002-09-30 00:00,T,1033340400.0,2002.0,200.0,66.0,20.0,36.0,8.0,22.0,32.0,16.0,51.563052,0.148839,E00000557
175,SG1 5JZ,524617,225971,8010630,81000,2002-11-27 00:00,F,1038355200.0,2002.0,277.0,64.0,53.0,55.0,17.0,28.0,55.0,5.0,51.918329,-0.189448,E00120720
176,ME4 6LB,575282,166396,10424258,131995,2004-06-09 00:00,T,1086735600.0,2004.0,283.0,56.0,43.0,65.0,13.0,37.0,52.0,17.0,51.369616,0.516781,E00081477
177,SL6 5AP,486519,181112,7410371,260000,2001-08-17 00:00,D,998002800.0,2001.0,259.0,35.0,38.0,33.0,9.0,34.0,101.0,9.0,51.522425,-0.754353,E00083799
178,N10 2LY,528567,190838,843247,77000,1996-02-29 00:00,F,825552000.0,1996.0,197.0,11.0,16.0,15.0,1.0,21.0,113.0,20.0,51.601707,-0.145046,E00000803
179,E17 5ES,536983,190157,19350147,320000,2014-11-28 00:00,F,1417132800.0,2014.0,225.0,21.0,22.0,25.0,1.0,20.0,119.0,17.0,51.593614,-0.023854,E00022417
180,E17 5ES,536983,190157,11348571,155000,2004-10-20 00:00,F,1098226800.0,2004.0,225.0,21.0,22.0,25.0,1.0,20.0,119.0,17.0,51.593614,-0.023854,E00022417
181,ME2 3PE,573060,169519,3612949,77000,1998-01-23 00:00,S,885513600.0,1998.0,274.0,49.0,48.0,43.0,16.0,37.0,67.0,14.0,51.398307,0.486381,E00081588
182,UB3 4JJ,509666,178827,13180662,235000,2006-08-18 00:00,S,1155855600.0,2006.0,379.0,78.0,39.0,45.0,10.0,38.0,97.0,72.0,51.497755,-0.42156,E00012386
183,SW4 9EP,529517,174547,7947828,960000,2002-10-04 00:00,S,1033686000.0,2002.0,228.0,7.0,4.0,14.0,0.0,17.0,170.0,16.0,51.455097,-0.137307,E00015255
184,W12 9LB,521697,179771,8951034,150000,2003-11-12 00:00,F,1068595200.0,2003.0,282.0,30.0,14.0,20.0,4.0,31.0,158.0,25.0,51.503771,-0.248001,E00009292
185,GU6 7RJ,509126,139990,16888126,480000,2010-07-15 00:00,D,1279148400.0,2010.0,284.0,36.0,21.0,42.0,4.0,32.0,141.0,8.0,51.148734,-0.441288,E00157452
186,ME8 6JE,579715,166677,4991439,73500,1999-06-11 00:00,T,929055600.0,1999.0,297.0,62.0,54.0,52.0,28.0,36.0,54.0,11.0,51.370711,0.580508,E00081709
187,HP3 8LA,509812,206098,10933986,356000,2004-05-04 00:00,T,1083625200.0,2004.0,203.0,27.0,15.0,36.0,12.0,25.0,77.0,11.0,51.742834,-0.410919,E00120475
188,TN4 8UX,556059,140247,16079538,138500,2009-12-22 00:00,T,1261440000.0,2009.0,234.0,44.0,31.0,40.0,9.0,23.0,82.0,5.0,51.140227,0.229431,E00126030
189,TN4 8UX,556059,140247,1291783,42500,1996-11-04 00:00,T,847065600.0,1996.0,234.0,44.0,31.0,40.0,9.0,23.0,82.0,5.0,51.140227,0.229431,E00126030
190,GU2 7QS,497778,149305,21919516,185000,2016-01-07 00:00,F,1452124800.0,2016.0,236.0,38.0,9.0,20.0,1.0,34.0,120.0,14.0,51.234553,-0.600854,E00155404
191,SM2 6DQ,525365,162058,18802551,232000,2013-05-10 00:00,F,1368140400.0,2013.0,243.0,37.0,29.0,35.0,6.0,37.0,89.0,10.0,51.343726,-0.201386,E00020624
192,SM2 6DQ,525365,162058,12167796,203709,2005-08-17 00:00,F,1124233200.0,2005.0,243.0,37.0,29.0,35.0,6.0,37.0,89.0,10.0,51.343726,-0.201386,E00020624
193,IG3 8HT,545197,187449,8683082,165000,2002-04-08 00:00,T,1018220400.0,2002.0,242.0,54.0,35.0,24.0,1.0,21.0,69.0,38.0,51.567227,0.093525,E00018873
194,ME3 8EL,573415,171287,1553669,45000,1996-06-17 00:00,S,834966000.0,1996.0,149.0,24.0,25.0,31.0,10.0,22.0,34.0,3.0,51.414136,0.492302,E00081619
195,IG2 6XS,543489,189042,7248554,142000,2001-05-24 00:00,S,990658800.0,2001.0,308.0,42.0,33.0,33.0,3.0,42.0,115.0,40.0,51.581978,0.069549,E00018402
196,TW2 5HG,513980,172633,9139935,212000,2003-06-09 00:00,T,1055113200.0,2003.0,261.0,33.0,30.0,42.0,12.0,27.0,106.0,11.0,51.441232,-0.361435,E00019635
197,SG1 3BT,523224,224801,20424684,215000,2015-10-23 00:00,F,1445554800.0,2015.0,161.0,18.0,25.0,41.0,2.0,20.0,47.0,8.0,51.907977,-0.209854,E00169690
198,SL8 5LG,489684,188293,125427,285000,1995-08-25 00:00,D,809305200.0,1995.0,296.0,30.0,29.0,52.0,9.0,34.0,137.0,5.0,51.586383,-0.706877,E00090050
199,NW7 2QD,522234,190880,11174660,409950,2004-04-16 00:00,S,1082070000.0,2004.0,278.0,45.0,28.0,37.0,3.0,33.0,94.0,38.0,51.603521,-0.236481,E00001294
200,N22 6PT,531929,190301,12815436,229999,2006-05-08 00:00,T,1147042800.0,2006.0,265.0,39.0,21.0,35.0,2.0,32.0,113.0,23.0,51.596113,-0.096718,E00010210
201,HA8 8NX,519795,192441,8992156,250000,2003-12-12 00:00,F,1071187200.0,2003.0,265.0,28.0,22.0,48.0,4.0,24.0,109.0,30.0,51.618074,-0.271192,E00000950
202,SE4 1ET,536615,174770,17772045,187000,2012-02-09 00:00,F,1328745600.0,2012.0,248.0,33.0,30.0,18.0,0.0,29.0,119.0,19.0,51.455434,-0.035139,E00016327
203,E13 9NQ,541503,182529,2732354,50000,1997-09-10 00:00,T,873846000.0,1997.0,275.0,72.0,46.0,28.0,5.0,21.0,55.0,48.0,51.523955,0.038287,E00018190
204,UB8 3JT,508219,181204,19525441,311000,2014-05-09 00:00,S,1399590000.0,2014.0,188.0,63.0,31.0,21.0,5.0,17.0,32.0,19.0,51.519399,-0.441682,E00012000
205,CM2 9RB,572336,205363,5146930,345000,2000-09-01 00:00,D,967762800.0,2000.0,291.0,81.0,30.0,40.0,7.0,29.0,97.0,7.0,51.720553,0.493628,E00109535
206,CR0 3QY,531183,166704,21119840,315000,2016-03-23 00:00,T,1458691200.0,2016.0,223.0,32.0,19.0,35.0,2.0,35.0,82.0,18.0,51.384231,-0.116243,E00005046
207,BR8 8BS,552242,168366,2107886,64000,1997-08-01 00:00,S,870390000.0,1997.0,273.0,89.0,45.0,52.0,12.0,30.0,33.0,12.0,51.393911,0.186874,E00124224
208,KT3 3DN,520937,169042,1697195,92500,1996-10-28 00:00,S,846460800.0,1996.0,244.0,17.0,14.0,27.0,3.0,22.0,156.0,5.0,51.407508,-0.26261,E00014912
209,IG8 7ND,541382,192169,9705627,128000,2003-07-16 00:00,F,1058310000.0,2003.0,268.0,43.0,30.0,44.0,9.0,28.0,100.0,14.0,51.610608,0.040419,E00018419
210,IG8 7ND,541382,192169,18212356,183000,2012-06-29 00:00,F,1340924400.0,2012.0,268.0,43.0,30.0,44.0,9.0,28.0,100.0,14.0,51.610608,0.040419,E00018419
211,IG8 7ND,541382,192169,11139627,240000,2004-01-04 00:00,T,1073174400.0,2004.0,268.0,43.0,30.0,44.0,9.0,28.0,100.0,14.0,51.610608,0.040419,E00018419
212,GU1 2QD,501931,150085,434847,129000,1995-02-13 00:00,S,792633600.0,1995.0,276.0,21.0,18.0,28.0,3.0,29.0,167.0,10.0,51.240856,-0.541152,E00155386
213,UB1 2UA,513016,181523,13224310,246000,2006-07-25 00:00,T,1153782000.0,2006.0,358.0,70.0,53.0,42.0,7.0,37.0,92.0,57.0,51.521327,-0.372457,E00006453
214,CM1 6TN,571773,209091,6165409,94950,2000-07-07 00:00,T,962924400.0,2000.0,216.0,38.0,34.0,37.0,14.0,27.0,57.0,9.0,51.754197,0.487237,E00109813
215,CM1 6TN,571773,209091,5081308,82500,1999-04-13 00:00,S,923958000.0,1999.0,216.0,38.0,34.0,37.0,14.0,27.0,57.0,9.0,51.754197,0.487237,E00109813
216,SM1 1SB,525502,164691,8203766,47000,2002-09-16 00:00,F,1032130800.0,2002.0,185.0,78.0,31.0,23.0,2.0,10.0,25.0,16.0,51.367423,-0.198547,E00020843
217,SM6 9LF,530290,162866,3718703,34000,1998-12-23 00:00,F,914371200.0,1998.0,221.0,42.0,33.0,30.0,11.0,29.0,64.0,12.0,51.349936,-0.130488,E00020568
218,NW2 6UB,523358,185548,2164760,165000,1997-04-15 00:00,S,861058800.0,1997.0,334.0,41.0,26.0,35.0,3.0,21.0,156.0,52.0,51.555312,-0.222061,E00002699
219,IG2 6JQ,543119,188225,20828764,589000,2015-11-05 00:00,T,1446681600.0,2015.0,356.0,165.0,29.0,22.0,5.0,20.0,84.0,31.0,51.57473,0.06388,E00018592
220,E17 7HB,536161,188764,13360221,175000,2006-11-07 00:00,F,1162857600.0,2006.0,271.0,74.0,30.0,22.0,4.0,22.0,86.0,33.0,51.581263,-0.036428,E00022092
221,E17 7HB,536161,188764,19200363,300000,2014-01-24 00:00,F,1390521600.0,2014.0,271.0,74.0,30.0,22.0,4.0,22.0,86.0,33.0,51.581263,-0.036428,E00022092
222,E17 7HB,536161,188764,19423330,325000,2014-03-27 00:00,F,1395878400.0,2014.0,271.0,74.0,30.0,22.0,4.0,22.0,86.0,33.0,51.581263,-0.036428,E00022092
223,E17 7HB,536161,188764,8410803,117000,2002-07-12 00:00,F,1026428400.0,2002.0,271.0,74.0,30.0,22.0,4.0,22.0,86.0,33.0,51.581263,-0.036428,E00022092
224,UB7 8JY,506508,180635,1092522,72500,1996-05-10 00:00,S,831682800.0,1996.0,288.0,88.0,51.0,43.0,9.0,19.0,56.0,22.0,51.514609,-0.466504,E00012693
225,BR3 4ST,535531,169295,21234845,320000,2016-11-04 00:00,F,1478217600.0,2016.0,248.0,39.0,39.0,34.0,5.0,29.0,90.0,12.0,51.406494,-0.05281,E00003428
226,UB2 5LP,511307,179207,16583230,236000,2010-03-26 00:00,T,1269561600.0,2010.0,427.0,89.0,46.0,62.0,5.0,43.0,83.0,99.0,51.500535,-0.397792,E00006813
227,SL0 0QX,502209,183934,8430260,695000,2002-11-29 00:00,D,1038528000.0,2002.0,313.0,38.0,45.0,61.0,16.0,29.0,108.0,16.0,51.545055,-0.527465,E00089940
228,SG4 8BU,519403,222313,9939389,219000,2003-06-13 00:00,T,1055458800.0,2003.0,277.0,46.0,25.0,42.0,2.0,36.0,115.0,11.0,51.886588,-0.266488,E00119975
229,ME6 5GX,570178,161642,11153423,93000,2004-07-28 00:00,F,1090969200.0,2004.0,283.0,70.0,46.0,51.0,15.0,35.0,43.0,23.0,51.32844,0.441313,E00125741
230,N17 0HX,534869,191150,7261022,132500,2001-10-10 00:00,S,1002668400.0,2001.0,247.0,67.0,27.0,39.0,6.0,24.0,50.0,34.0,51.603047,-0.053972,E00010214
231,HA3 6DT,515341,191550,6929715,237500,2001-11-22 00:00,S,1006387200.0,2001.0,216.0,38.0,15.0,28.0,4.0,22.0,88.0,21.0,51.610976,-0.335674,E00010731
232,BR8 8NR,551435,168115,3582953,112000,1998-03-27 00:00,S,890956800.0,1998.0,230.0,38.0,52.0,32.0,15.0,21.0,62.0,10.0,51.391872,0.175177,E00124218
233,AL1 2QW,514134,205411,15044001,300000,2008-08-18 00:00,D,1219014000.0,2008.0,224.0,53.0,22.0,30.0,14.0,11.0,88.0,6.0,51.735779,-0.348544,E00120580
234,CR2 8DG,534680,162306,1353816,115000,1996-10-21 00:00,S,845852400.0,1996.0,288.0,39.0,38.0,54.0,6.0,36.0,98.0,17.0,51.34389,-0.067684,E00005603
235,SE4 2EB,535900,175824,17051993,205000,2011-09-16 00:00,F,1316127600.0,2011.0,235.0,23.0,14.0,24.0,3.0,23.0,137.0,11.0,51.465078,-0.045005,E00016898
236,BR2 9BS,540344,167600,6431144,81000,2001-03-24 00:00,F,985392000.0,2001.0,259.0,29.0,32.0,47.0,9.0,28.0,103.0,11.0,51.390093,0.015673,E00003738
237,BR7 6AG,543992,170888,13681736,280000,2006-06-26 00:00,T,1151276400.0,2006.0,255.0,28.0,24.0,53.0,4.0,22.0,120.0,4.0,51.418725,0.0694,E00003364
238,CM2 8TA,569643,205340,1931639,56000,1997-07-31 00:00,T,870303600.0,1997.0,182.0,40.0,27.0,43.0,7.0,16.0,45.0,4.0,51.721142,0.454595,E00109506
239,RH8 0JZ,540600,150884,21755034,305000,2016-09-23 00:00,T,1474585200.0,2016.0,223.0,56.0,49.0,38.0,4.0,30.0,39.0,7.0,51.239817,0.012765,E00170415
240,RM9 4PA,547532,184842,21257251,363000,2016-09-22 00:00,S,1474498800.0,2016.0,307.0,99.0,49.0,55.0,9.0,25.0,46.0,24.0,51.543151,0.126167,E00000386
241,CR0 6DP,533292,166870,20455063,220000,2015-10-06 00:00,F,1444086000.0,2015.0,236.0,40.0,35.0,32.0,6.0,27.0,78.0,18.0,51.385232,-0.085891,E00004866
242,GU8 5TN,494945,138004,19169035,380000,2014-11-21 00:00,T,1416528000.0,2014.0,206.0,39.0,10.0,32.0,3.0,22.0,95.0,5.0,51.133424,-0.644518,E00167781
243,AL7 1FF,525763,212443,8902066,268000,2003-01-21 00:00,S,1043107200.0,2003.0,215.0,25.0,34.0,37.0,11.0,26.0,69.0,13.0,51.796505,-0.177726,E00173226
244,DA8 1AY,550754,178781,10642806,137995,2004-06-28 00:00,T,1088377200.0,2004.0,250.0,54.0,44.0,43.0,4.0,26.0,62.0,17.0,51.487888,0.169934,E00001991
245,NW8 8JA,526570,182329,5844619,118000,2000-02-25 00:00,F,951436800.0,2000.0,223.0,29.0,17.0,17.0,1.0,13.0,120.0,26.0,51.525699,-0.176911,E00023918
246,HA1 4SS,514698,189424,9842328,223000,2003-11-04 00:00,T,1067904000.0,2003.0,389.0,70.0,63.0,58.0,4.0,39.0,108.0,47.0,51.591973,-0.34568,E00010906
247,HA7 2BH,516450,190528,1591806,99950,1996-11-25 00:00,S,848880000.0,1996.0,297.0,57.0,31.0,44.0,8.0,29.0,101.0,27.0,51.601563,-0.320019,E00010569
248,SL9 7NU,499290,186964,20394891,1475000,2015-06-04 00:00,D,1433372400.0,2015.0,301.0,22.0,36.0,35.0,6.0,30.0,152.0,20.0,51.572811,-0.56869,E00089925
249,LU7 2NF,491162,225162,15147765,125000,2008-08-06 00:00,F,1217977200.0,2008.0,300.0,27.0,49.0,46.0,9.0,36.0,120.0,13.0,51.917641,-0.675994,E00088793
250,LU7 2NF,491162,225162,8952293,107995,2003-03-14 00:00,F,1047600000.0,2003.0,300.0,27.0,49.0,46.0,9.0,36.0,120.0,13.0,51.917641,-0.675994,E00088793
251,AL3 6DD,515147,209374,16239694,500000,2009-08-27 00:00,D,1251327600.0,2009.0,327.0,19.0,32.0,56.0,4.0,23.0,186.0,7.0,51.771314,-0.332522,E00120420
252,SS7 1DT,577715,187407,17539832,192000,2011-01-07 00:00,S,1294358400.0,2011.0,290.0,81.0,48.0,44.0,13.0,23.0,69.0,12.0,51.557548,0.562218,E00109337
253,SE6 1AP,538518,173693,650866,71250,1995-05-26 00:00,T,801442800.0,1995.0,174.0,40.0,19.0,15.0,3.0,21.0,57.0,19.0,51.445294,-0.008175,E00016794
254,LU2 9TJ,512305,222558,2977746,74000,1998-12-22 00:00,S,914284800.0,1998.0,291.0,31.0,49.0,50.0,21.0,44.0,71.0,25.0,51.890254,-0.369467,E00079900
255,RM9 5BP,548477,185571,19828448,175000,2014-01-06 00:00,T,1388966400.0,2014.0,254.0,85.0,45.0,42.0,5.0,19.0,38.0,20.0,51.5495,0.140007,E00000404
256,E11 2QF,540210,187845,3856897,139995,1998-07-17 00:00,T,900630000.0,1998.0,202.0,18.0,19.0,26.0,0.0,17.0,107.0,15.0,51.572046,0.021779,E00019076
257,E14 0BH,537918,180774,8431921,105000,2002-04-26 00:00,F,1019775600.0,2002.0,235.0,86.0,31.0,23.0,1.0,16.0,47.0,31.0,51.509071,-0.014041,E00021426
258,E17 7EP,536547,189076,11302677,189995,2004-03-31 00:00,T,1080687600.0,2004.0,279.0,49.0,38.0,26.0,2.0,28.0,117.0,19.0,51.584006,-0.030565,E00022114
259,BR2 8BG,543217,167697,7749807,185000,2002-05-22 00:00,S,1022022000.0,2002.0,268.0,58.0,35.0,44.0,10.0,28.0,84.0,9.0,51.390228,0.057061,E00003194
260,SE6 1AG,538951,173706,20472212,150000,2015-04-15 00:00,F,1429052400.0,2015.0,290.0,40.0,38.0,37.0,1.0,32.0,106.0,36.0,51.445305,-0.001943,E00016672
261,SE6 1AG,538951,173706,13756706,184000,2007-03-16 00:00,F,1174003200.0,2007.0,290.0,40.0,38.0,37.0,1.0,32.0,106.0,36.0,51.445305,-0.001943,E00016672
262,SS7 5PL,577567,187162,12409661,180000,2005-06-17 00:00,S,1118962800.0,2005.0,270.0,77.0,43.0,50.0,14.0,37.0,38.0,11.0,51.555395,0.559948,E00109339
263,KT3 3PN,521198,168141,18058693,97500,2012-03-05 00:00,F,1330905600.0,2012.0,195.0,43.0,14.0,12.0,2.0,20.0,85.0,19.0,51.399466,-0.259364,E00014745
264,CR5 3QA,529024,158049,8195028,315000,2002-05-27 00:00,D,1022454000.0,2002.0,320.0,36.0,40.0,50.0,11.0,38.0,124.0,21.0,51.306943,-0.150385,E00005097
265,KT5 9RG,520146,166069,814418,75000,1996-03-29 00:00,T,828057600.0,1996.0,287.0,41.0,44.0,41.0,8.0,41.0,79.0,33.0,51.380965,-0.274982,E00014687
266,KT5 9HR,519830,167008,20469253,470000,2015-02-13 00:00,S,1423785600.0,2015.0,280.0,33.0,30.0,41.0,15.0,40.0,105.0,16.0,51.389471,-0.279204,E00014697
267,KT5 9HR,519830,167008,12792318,249950,2006-11-27 00:00,S,1164585600.0,2006.0,280.0,33.0,30.0,41.0,15.0,40.0,105.0,16.0,51.389471,-0.279204,E00014697
268,SG2 0LL,526419,225002,7711620,120000,2002-12-09 00:00,T,1039392000.0,2002.0,238.0,57.0,43.0,51.0,8.0,29.0,38.0,12.0,51.909215,-0.163587,E00120659
269,HP3 0BN,503818,204811,13338002,1640000,2006-07-06 00:00,D,1152140400.0,2006.0,308.0,49.0,34.0,44.0,9.0,36.0,131.0,5.0,51.732408,-0.498084,E00118739
270,SW7 4XF,525890,178963,20961806,435000,2015-03-17 00:00,F,1426550400.0,2015.0,212.0,5.0,4.0,25.0,0.0,38.0,120.0,20.0,51.49538,-0.186995,E00014515
271,BR2 7DL,539911,166069,2964955,79000,1998-11-04 00:00,T,910137600.0,1998.0,296.0,37.0,38.0,58.0,10.0,53.0,94.0,6.0,51.376442,0.008852,E00003719
272,SL4 4HH,494728,175665,15703404,226500,2009-10-30 00:00,T,1256860800.0,2009.0,256.0,49.0,35.0,47.0,8.0,33.0,68.0,16.0,51.47203,-0.637531,E00083782
273,HA1 4ST,514793,189364,11733345,250000,2005-09-15 00:00,T,1126738800.0,2005.0,389.0,70.0,63.0,58.0,4.0,39.0,108.0,47.0,51.591451,-0.344371,E00010906
274,SL1 1RR,498404,179727,2879665,55000,1998-02-23 00:00,F,888192000.0,1998.0,468.0,69.0,58.0,59.0,7.0,46.0,148.0,81.0,51.507916,-0.583491,E00083366
275,SE1 6PF,532185,179128,13566476,165000,2006-08-03 00:00,F,1154559600.0,2006.0,187.0,61.0,22.0,16.0,3.0,20.0,49.0,16.0,51.495648,-0.097217,E00019838
276,KT8 9AZ,514122,169009,708106,286000,1995-11-24 00:00,D,817171200.0,1995.0,260.0,25.0,35.0,27.0,4.0,38.0,111.0,20.0,51.408623,-0.360574,E00154709
277,LU7 3HH,492597,225378,9118321,114750,2003-08-01 00:00,T,1059692400.0,2003.0,223.0,41.0,31.0,35.0,13.0,29.0,63.0,11.0,51.919238,-0.655023,E00088624
278,TN9 2PQ,558466,145470,4512002,194000,1999-01-19 00:00,S,916704000.0,1999.0,265.0,27.0,27.0,47.0,8.0,38.0,115.0,3.0,51.186495,0.266109,E00125766
279,W12 7EH,522878,180211,17759005,245000,2012-03-23 00:00,F,1332460800.0,2012.0,191.0,14.0,12.0,26.0,3.0,18.0,94.0,24.0,51.50747,-0.23084,E00009745
280,IG6 2JA,543905,190205,14655599,335000,2007-11-23 00:00,T,1195776000.0,2007.0,245.0,46.0,28.0,39.0,7.0,25.0,69.0,31.0,51.592322,0.076025,E00018657
281,SW8 4RR,529812,177006,14565221,225000,2007-02-22 00:00,F,1172102400.0,2007.0,188.0,16.0,14.0,11.0,0.0,15.0,111.0,21.0,51.477128,-0.132161,E00171527
282,RM6 4DN,547281,187675,9727380,128000,2003-02-14 00:00,F,1045180800.0,2003.0,178.0,24.0,28.0,20.0,1.0,16.0,66.0,23.0,51.568718,0.123665,E00018444
283,CR5 1DF,530273,158023,18982190,340000,2013-04-03 00:00,S,1364943600.0,2013.0,293.0,32.0,40.0,54.0,6.0,46.0,105.0,10.0,51.306425,-0.132515,E00005080
284,NW5 2HH,529041,185541,6241030,185000,2001-06-22 00:00,F,993164400.0,2001.0,198.0,19.0,10.0,21.0,1.0,10.0,126.0,11.0,51.554068,-0.140118,E00004581
285,IG2 6TA,543669,188795,18569467,313500,2013-11-14 00:00,S,1384387200.0,2013.0,233.0,52.0,41.0,25.0,3.0,17.0,65.0,30.0,51.579712,0.072044,E00018381
286,CR0 6EG,533542,166702,11032881,192500,2004-04-30 00:00,S,1083279600.0,2004.0,205.0,35.0,28.0,27.0,3.0,23.0,72.0,17.0,51.383663,-0.082364,E00004877
287,CR0 9HS,536827,162714,8224337,179500,2002-08-29 00:00,T,1030575600.0,2002.0,273.0,48.0,41.0,61.0,8.0,24.0,80.0,11.0,51.347044,-0.036721,E00005311
288,E17 8BW,536480,188119,6770534,113000,2001-08-23 00:00,T,998521200.0,2001.0,333.0,59.0,39.0,31.0,2.0,45.0,110.0,47.0,51.575423,-0.031903,E00022341
289,CR0 6JT,534025,167182,11119138,152000,2004-09-27 00:00,F,1096239600.0,2004.0,229.0,40.0,32.0,39.0,7.0,23.0,64.0,24.0,51.387863,-0.075246,E00005934
