,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
2485,E17 9RG,537647,189111,16695866,197500,2010-12-08 00:00,F,1291766400.0,2010.0,276.0,43.0,27.0,26.0,3.0,34.0,120.0,23.0,51.584053,-0.014685,E00022185
2486,HA1 4NH,514050,188561,14121592,391500,2007-10-11 00:00,S,1192057200.0,2007.0,275.0,35.0,24.0,31.0,4.0,30.0,120.0,31.0,51.584375,-0.35531,E00010836
2487,CR2 0NG,532734,162579,8494158,205000,2002-08-22 00:00,S,1029970800.0,2002.0,265.0,36.0,24.0,31.0,6.0,34.0,117.0,17.0,51.346801,-0.095506,E00005446
2488,SM1 3JF,525568,165945,596975,80000,1995-08-25 00:00,T,809305200.0,1995.0,274.0,63.0,38.0,47.0,19.0,30.0,57.0,20.0,51.378733,-0.197197,E00020866
2489,TW2 6HR,513896,173283,18311162,490000,2013-03-28 00:00,S,1364428800.0,2013.0,297.0,30.0,34.0,51.0,9.0,34.0,128.0,11.0,51.447082,-0.362449,E00019306
2490,UB6 9SJ,513964,183253,573342,60000,1995-04-13 00:00,F,797727600.0,1995.0,289.0,72.0,38.0,37.0,4.0,23.0,80.0,35.0,51.536686,-0.35824,E00006277
2491,SW9 0LL,531117,177274,13295231,249950,2006-10-23 00:00,F,1161558000.0,2006.0,296.0,14.0,9.0,8.0,2.0,20.0,226.0,17.0,51.479236,-0.113281,E00015645
2492,W12 7LL,522656,180113,5777040,80000,2000-12-01 00:00,F,975628800.0,2000.0,272.0,21.0,14.0,17.0,8.0,37.0,142.0,33.0,51.506638,-0.234086,E00009748
2493,ME5 0DG,576524,165366,7620899,80000,2002-04-05 00:00,T,1017961200.0,2002.0,262.0,98.0,56.0,49.0,10.0,26.0,18.0,5.0,51.359944,0.534063,E00081219
2494,N11 2AB,529448,191668,15237085,450000,2008-08-08 00:00,T,1218150000.0,2008.0,300.0,43.0,24.0,41.0,2.0,42.0,134.0,14.0,51.608973,-0.132011,E00170303
2495,SL1 2AY,497894,179305,7945322,84000,2002-02-22 00:00,F,1014336000.0,2002.0,257.0,33.0,17.0,25.0,5.0,23.0,78.0,76.0,51.50421,-0.590882,E00083368
2496,TW8 0AX,518534,177894,9936988,179500,2003-11-25 00:00,F,1069718400.0,2003.0,199.0,27.0,21.0,14.0,3.0,14.0,100.0,20.0,51.487582,-0.29418,E00168858
2497,WD7 8NQ,515345,199093,8273811,205000,2002-09-23 00:00,S,1032735600.0,2002.0,204.0,52.0,33.0,28.0,6.0,22.0,49.0,14.0,51.678768,-0.333132,E00119504
2498,TN9 1JN,558757,146876,1183344,46750,1996-05-31 00:00,F,833497200.0,1996.0,213.0,19.0,23.0,30.0,7.0,28.0,101.0,5.0,51.199047,0.270891,E00125551
2499,HA2 6PL,514641,189451,14938555,189950,2007-05-04 00:00,F,1178233200.0,2007.0,250.0,42.0,25.0,34.0,6.0,25.0,94.0,24.0,51.592244,-0.346378,E00010844
2500,HP2 7NZ,507280,210239,13192292,234000,2006-11-01 00:00,D,1162339200.0,2006.0,233.0,51.0,30.0,36.0,8.0,29.0,71.0,8.0,51.780516,-0.446315,E00119039
2501,TW3 3ER,512803,175668,6168544,120000,2000-12-20 00:00,T,977270400.0,2000.0,362.0,37.0,37.0,39.0,8.0,39.0,137.0,65.0,51.468746,-0.377396,E00013218
2502,HA4 7BU,509223,187253,14698,240000,1995-02-14 00:00,D,792720000.0,1995.0,174.0,23.0,7.0,21.0,4.0,22.0,64.0,33.0,51.573574,-0.425328,E00012637
2503,W12 7BN,522809,180297,13908607,310000,2007-05-01 00:00,F,1177974000.0,2007.0,291.0,69.0,22.0,33.0,4.0,35.0,87.0,41.0,51.508269,-0.231919,E00009732
2504,CM7 5AS,572469,225867,14606069,565000,2007-03-01 00:00,D,1172707200.0,2007.0,228.0,46.0,37.0,48.0,15.0,23.0,49.0,10.0,51.904481,0.505768,E00108725
2505,ME4 5NP,576410,167345,14932502,125000,2007-08-31 00:00,T,1188514800.0,2007.0,215.0,47.0,28.0,38.0,7.0,27.0,42.0,26.0,51.377747,0.533408,E00081017
2506,N13 4BJ,530644,193642,360591,63900,1995-01-09 00:00,F,789609600.0,1995.0,315.0,61.0,24.0,28.0,4.0,24.0,149.0,25.0,51.626436,-0.114014,E00007597
2507,TW8 9JL,517045,178169,20486357,530000,2015-09-04 00:00,F,1441321200.0,2015.0,260.0,36.0,23.0,42.0,0.0,21.0,96.0,42.0,51.490363,-0.315525,E00012756
2508,GU2 9PA,498609,151278,12439249,149950,2006-04-28 00:00,F,1146178800.0,2006.0,335.0,29.0,35.0,40.0,11.0,73.0,135.0,12.0,51.252146,-0.588426,E00155514
2509,SL0 0LB,502297,181454,2004893,1355000,1997-05-13 00:00,D,863478000.0,1997.0,283.0,38.0,40.0,45.0,9.0,30.0,107.0,14.0,51.522748,-0.526916,E00169159
2510,LU1 3SQ,509191,220416,5208538,52500,2000-02-11 00:00,T,950227200.0,2000.0,271.0,28.0,30.0,42.0,5.0,29.0,105.0,32.0,51.87173,-0.415487,E00079821
2511,DA7 6QW,550755,176682,19694837,250000,2014-08-05 00:00,S,1407193200.0,2014.0,232.0,52.0,46.0,42.0,13.0,25.0,42.0,12.0,51.469045,0.169141,E00001797
2512,LU7 2RQ,491289,225305,2642484,89950,1997-10-31 00:00,S,878256000.0,1997.0,247.0,39.0,28.0,37.0,2.0,38.0,95.0,8.0,51.918789,-0.67407,E00088792
2513,NW3 4DA,527235,184897,13618646,1600000,2006-08-02 00:00,T,1154473200.0,2006.0,208.0,14.0,7.0,19.0,1.0,18.0,136.0,13.0,51.548628,-0.166403,E00004133
2514,BR1 3RL,539694,170297,21116634,290000,2016-03-23 00:00,F,1458691200.0,2016.0,265.0,41.0,18.0,46.0,3.0,28.0,113.0,16.0,51.414489,0.007398,E00004031
2515,GU1 1HT,499703,150512,15676767,272000,2009-07-27 00:00,T,1248649200.0,2009.0,278.0,12.0,19.0,30.0,1.0,42.0,139.0,35.0,51.245079,-0.572997,E00155331
2516,TW1 1PE,516381,174946,367674,158500,1995-03-10 00:00,T,794793600.0,1995.0,305.0,10.0,18.0,25.0,0.0,33.0,206.0,13.0,51.461479,-0.326132,E00019444
2517,EN6 5PG,526111,200962,13187024,245000,2006-01-31 00:00,S,1138665600.0,2006.0,281.0,46.0,41.0,55.0,9.0,44.0,75.0,11.0,51.693252,-0.176827,E00119730
2518,CR5 2JP,530296,159667,18581015,252000,2013-04-25 00:00,S,1366844400.0,2013.0,299.0,63.0,46.0,45.0,8.0,39.0,84.0,14.0,51.321194,-0.131556,E00005061
2519,CR4 3RR,527014,169673,11370855,158000,2005-01-19 00:00,T,1106092800.0,2005.0,285.0,28.0,20.0,23.0,2.0,25.0,133.0,54.0,51.411861,-0.175058,E00017252
2520,SE5 8EN,532729,175963,12194159,290000,2005-12-05 00:00,F,1133740800.0,2005.0,237.0,22.0,24.0,19.0,5.0,30.0,125.0,12.0,51.46707,-0.090574,E00020383
2521,UB3 3JE,510326,179909,20853028,310000,2015-08-26 00:00,S,1440543600.0,2015.0,299.0,53.0,39.0,43.0,13.0,41.0,75.0,35.0,51.507417,-0.411831,E00012474
2522,NW8 9DU,526332,183155,3677832,85500,1998-03-24 00:00,F,890697600.0,1998.0,254.0,12.0,17.0,8.0,2.0,18.0,174.0,23.0,51.533176,-0.180043,E00023421
2523,WD3 1DN,506026,194294,13630269,275000,2006-06-09 00:00,S,1149807600.0,2006.0,185.0,26.0,14.0,19.0,5.0,25.0,81.0,15.0,51.637469,-0.469315,E00121109
2524,NW4 4TJ,522290,190487,18642401,405000,2013-11-04 00:00,S,1383523200.0,2013.0,316.0,37.0,30.0,33.0,3.0,42.0,116.0,55.0,51.599958,-0.235739,E00001178
2525,HA0 3JG,516810,186338,16275862,340000,2009-05-08 00:00,S,1241737200.0,2009.0,327.0,55.0,25.0,34.0,5.0,23.0,146.0,39.0,51.563748,-0.316032,E00002767
2526,CM3 3NY,570865,213120,3798025,162500,1998-05-20 00:00,D,895618800.0,1998.0,286.0,43.0,39.0,45.0,10.0,38.0,102.0,9.0,51.790657,0.476061,E00109444
2527,ME5 0NS,576177,163792,18152627,160000,2012-03-23 00:00,S,1332460800.0,2012.0,251.0,42.0,39.0,48.0,22.0,30.0,47.0,23.0,51.345903,0.528305,E00081731
2528,W12 0HF,523139,181354,13197049,246500,2006-05-26 00:00,F,1148598000.0,2006.0,238.0,21.0,21.0,25.0,0.0,40.0,110.0,21.0,51.517695,-0.226697,E00009372
2529,SG4 0NQ,520315,229829,18487387,85000,2013-02-22 00:00,F,1361491200.0,2013.0,262.0,60.0,55.0,46.0,9.0,29.0,49.0,14.0,51.953918,-0.25065,E00119967
2530,RM7 9AT,550825,188430,17953268,149500,2012-12-10 00:00,F,1355097600.0,2012.0,242.0,53.0,37.0,31.0,6.0,35.0,60.0,20.0,51.574565,0.175085,E00011764
2531,TN2 5PA,557566,137519,12528786,250000,2006-10-04 00:00,D,1159916400.0,2006.0,236.0,19.0,17.0,46.0,4.0,24.0,115.0,11.0,51.115303,0.24975,E00125972
2532,SL3 8ST,501399,178815,1330710,80000,1996-10-31 00:00,T,846720000.0,1996.0,246.0,50.0,50.0,34.0,10.0,10.0,52.0,40.0,51.499189,-0.540613,E00083259
2533,NW6 1RD,525440,185150,17731137,545000,2012-11-22 00:00,F,1353542400.0,2012.0,293.0,10.0,7.0,11.0,1.0,15.0,188.0,61.0,51.551349,-0.192228,E00004853
2534,LU3 1AD,508390,222024,2553929,26500,1997-07-04 00:00,T,867970800.0,1997.0,393.0,83.0,50.0,32.0,5.0,26.0,105.0,92.0,51.886237,-0.426442,E00079415
2535,GU8 5BE,494349,141929,4974031,183450,1999-06-18 00:00,T,929660400.0,1999.0,220.0,42.0,27.0,36.0,7.0,25.0,73.0,10.0,51.168905,-0.651945,E00157724
2536,CM2 9GJ,571818,205392,10921152,155000,2004-10-28 00:00,F,1098918000.0,2004.0,204.0,12.0,23.0,45.0,5.0,37.0,74.0,8.0,51.721053,0.486604,E00170973
2537,W11 2BJ,524790,181175,426131,56000,1995-05-31 00:00,F,801874800.0,1995.0,333.0,26.0,15.0,19.0,4.0,20.0,205.0,44.0,51.515715,-0.202964,E00014152
2538,CR4 4HY,528127,166862,5772797,59950,2000-05-26 00:00,F,959295600.0,2000.0,317.0,72.0,53.0,45.0,2.0,36.0,73.0,36.0,51.386364,-0.159918,E00021093
2539,W14 9JX,524555,178141,12583243,297000,2006-07-14 00:00,F,1152831600.0,2006.0,305.0,19.0,18.0,13.0,6.0,34.0,168.0,47.0,51.488509,-0.207419,E00009562
2540,NW1 8DU,528504,184395,15120032,649950,2008-02-18 00:00,T,1203292800.0,2008.0,384.0,50.0,18.0,33.0,2.0,32.0,213.0,36.0,51.543829,-0.148295,E00004478
2541,SW6 3AA,525419,176228,6614104,500000,2001-08-03 00:00,T,996793200.0,2001.0,220.0,23.0,18.0,21.0,4.0,26.0,101.0,27.0,51.471184,-0.195369,E00009611
2542,AL6 0PQ,524110,217722,17525717,340000,2011-08-24 00:00,D,1314140400.0,2011.0,395.0,113.0,35.0,51.0,13.0,33.0,132.0,18.0,51.844287,-0.199824,E00119992
2543,CR5 1NZ,529629,156418,10477068,275000,2004-04-02 00:00,T,1080860400.0,2004.0,198.0,15.0,27.0,23.0,6.0,42.0,75.0,10.0,51.291869,-0.142859,E00170396
2544,NW2 5PZ,522518,184701,18140884,225000,2012-07-27 00:00,F,1343343600.0,2012.0,343.0,75.0,38.0,40.0,1.0,27.0,85.0,77.0,51.547892,-0.23448,E00003088
2545,CR5 2DG,529568,159687,14520198,377000,2007-12-17 00:00,S,1197849600.0,2007.0,311.0,43.0,33.0,51.0,9.0,47.0,116.0,12.0,51.32154,-0.141991,E00005095
2546,SL6 8QW,489613,181835,4316849,139000,1999-08-09 00:00,S,934153200.0,1999.0,250.0,23.0,32.0,40.0,3.0,25.0,114.0,13.0,51.528325,-0.709589,E00083734
2547,HA8 9PX,520038,192485,17212490,325000,2011-12-02 00:00,F,1322784000.0,2011.0,266.0,47.0,30.0,40.0,1.0,28.0,92.0,28.0,51.618434,-0.267509,E00001132
2548,UB8 3BW,507795,181244,3701825,47500,1998-02-06 00:00,F,886723200.0,1998.0,233.0,45.0,48.0,27.0,12.0,26.0,60.0,15.0,51.519839,-0.447778,E00012680
2549,GU4 7QR,500131,153319,1384603,135000,1996-09-27 00:00,D,843778800.0,1996.0,241.0,37.0,36.0,37.0,14.0,19.0,91.0,7.0,51.270147,-0.566129,E00155577
2550,E14 3TS,537121,178897,10006283,485000,2003-10-03 00:00,F,1065135600.0,2003.0,225.0,8.0,9.0,10.0,2.0,19.0,161.0,16.0,51.492398,-0.026247,E00167118
2551,LU7 4FB,493726,224540,12290517,147500,2005-02-04 00:00,S,1107475200.0,2005.0,191.0,28.0,30.0,25.0,4.0,34.0,63.0,7.0,51.911517,-0.638854,E00171400
2552,EN3 5SY,535467,198547,10492713,205000,2004-09-30 00:00,S,1096498800.0,2004.0,281.0,95.0,52.0,39.0,9.0,23.0,33.0,30.0,51.669329,-0.042514,E00007676
2553,E17 9ER,538212,189197,6098911,150000,2000-09-06 00:00,T,968194800.0,2000.0,277.0,48.0,36.0,32.0,4.0,27.0,92.0,38.0,51.584688,-0.006501,E00022454
2554,AL3 5SB,514819,208818,20641438,480000,2015-03-30 00:00,S,1427670000.0,2015.0,275.0,29.0,27.0,29.0,5.0,35.0,136.0,14.0,51.766277,-0.337533,E00120220
2555,EN3 7LL,535851,197298,9300251,147500,2003-03-28 00:00,F,1048809600.0,2003.0,317.0,90.0,54.0,41.0,6.0,33.0,66.0,27.0,51.658083,-0.037345,E00007124
2556,BR5 1BB,544327,167248,2446236,122000,1997-09-04 00:00,S,873327600.0,1997.0,310.0,48.0,44.0,63.0,8.0,44.0,96.0,7.0,51.385932,0.072735,E00003978
2557,CR3 6RG,534465,154665,21922751,505500,2016-01-14 00:00,S,1452729600.0,2016.0,253.0,18.0,33.0,52.0,9.0,28.0,103.0,10.0,51.275274,-0.073647,E00157200
2558,NW3 3LJ,527292,184429,3425952,250000,1998-08-28 00:00,F,904258800.0,1998.0,185.0,2.0,2.0,15.0,2.0,12.0,131.0,21.0,51.544409,-0.16575,E00004157
2559,N20 8EB,525512,193850,15559349,1200000,2008-01-10 00:00,D,1199923200.0,2008.0,289.0,40.0,16.0,32.0,2.0,42.0,144.0,13.0,51.629473,-0.18804,E00001374
2560,TW2 7JQ,514113,173702,903625,60000,1996-05-28 00:00,F,833238000.0,1996.0,245.0,50.0,26.0,30.0,8.0,22.0,97.0,12.0,51.450814,-0.359178,E00019676
2561,IG2 6LY,543684,188445,11743669,250000,2005-09-26 00:00,T,1127689200.0,2005.0,323.0,61.0,47.0,25.0,7.0,44.0,109.0,30.0,51.576564,0.072117,E00018390
2562,SE2 0SB,547821,177745,12542624,202000,2006-06-23 00:00,T,1151017200.0,2006.0,222.0,64.0,27.0,35.0,13.0,30.0,38.0,15.0,51.479353,0.127288,E00002060
2563,CR7 8EH,532224,169868,13294756,249950,2006-03-30 00:00,S,1143673200.0,2006.0,213.0,30.0,23.0,33.0,5.0,29.0,68.0,25.0,51.412423,-0.100114,E00005786
2564,DA2 6SJ,555508,174427,8877066,92000,2003-07-04 00:00,F,1057273200.0,2003.0,204.0,47.0,44.0,40.0,12.0,23.0,33.0,5.0,51.447483,0.236423,E00122656
2565,HA8 8RR,519439,193211,18697817,677500,2013-07-30 00:00,D,1375138800.0,2013.0,301.0,35.0,31.0,39.0,6.0,37.0,139.0,14.0,51.624976,-0.27577,E00000929
2566,SW2 4PF,529837,172856,16904660,775000,2010-05-14 00:00,T,1273791600.0,2010.0,236.0,21.0,20.0,7.0,2.0,29.0,146.0,11.0,51.439827,-0.133324,E00015813
2567,E14 9DR,537533,179552,16822372,215000,2010-06-02 00:00,F,1275433200.0,2010.0,590.0,57.0,37.0,39.0,0.0,46.0,347.0,64.0,51.498177,-0.020176,E00167115
2568,SL1 2GD,497697,179261,19018447,173000,2013-11-25 00:00,F,1385337600.0,2013.0,193.0,8.0,13.0,22.0,3.0,25.0,103.0,19.0,51.503849,-0.593804,E00083376
2569,IG7 5JS,544561,192275,18432828,247000,2013-08-16 00:00,T,1376607600.0,2013.0,319.0,145.0,25.0,29.0,5.0,27.0,75.0,13.0,51.610753,0.086341,E00110555
2570,UB3 4LN,509748,178380,5829850,60000,2000-05-16 00:00,F,958431600.0,2000.0,287.0,79.0,64.0,36.0,3.0,25.0,46.0,34.0,51.493722,-0.420518,E00012387
2571,DA1 1TG,555143,174086,6688751,43000,2001-03-29 00:00,S,985820400.0,2001.0,258.0,42.0,45.0,54.0,6.0,36.0,52.0,23.0,51.444529,0.230983,E00122670
2572,RM9 5JA,548296,185618,8946945,125000,2003-06-13 00:00,T,1055458800.0,2003.0,283.0,89.0,39.0,66.0,7.0,14.0,52.0,16.0,51.549969,0.137433,E00000403
2573,NW1 6EL,527474,182369,14143028,696700,2007-06-28 00:00,F,1182985200.0,2007.0,246.0,15.0,12.0,11.0,0.0,8.0,157.0,43.0,51.525626,-0.162988,E00175210
2574,NW1 6EL,527474,182369,12957463,490000,2006-08-11 00:00,F,1155250800.0,2006.0,246.0,15.0,12.0,11.0,0.0,8.0,157.0,43.0,51.525626,-0.162988,E00175210
2575,BR3 1RZ,537432,170850,3158753,57750,1998-02-27 00:00,F,888537600.0,1998.0,199.0,43.0,34.0,49.0,1.0,25.0,33.0,14.0,51.420011,-0.024894,E00003490
2576,NW5 1HN,529051,186116,16238510,325000,2009-12-18 00:00,F,1261094400.0,2009.0,192.0,40.0,28.0,31.0,5.0,11.0,66.0,11.0,51.559171,-0.13978,E00013800
2577,RH6 0AP,526766,142440,10093981,222500,2004-03-11 00:00,S,1078963200.0,2004.0,271.0,46.0,52.0,50.0,14.0,26.0,76.0,7.0,51.167184,-0.188294,E00155716
2578,SE1 0LT,531777,179977,13869180,250000,2007-09-18 00:00,F,1190070000.0,2007.0,164.0,24.0,22.0,15.0,1.0,18.0,68.0,16.0,51.503364,-0.102775,E00019785
2579,BR7 5PL,544209,169746,18837739,358800,2013-09-16 00:00,T,1379286000.0,2013.0,253.0,13.0,22.0,45.0,9.0,32.0,119.0,13.0,51.408408,0.072055,E00003374
2580,EN2 7NU,529973,196283,21600502,730000,2016-03-11 00:00,S,1457654400.0,2016.0,261.0,41.0,23.0,31.0,5.0,31.0,112.0,18.0,51.650325,-0.122723,E00007317
2581,BR3 6SR,539172,167699,1327506,263500,1996-11-25 00:00,D,848880000.0,1996.0,277.0,30.0,26.0,61.0,5.0,37.0,109.0,9.0,51.391271,-0.001121,E00004104
2582,RH2 7RS,525491,150110,17926477,137500,2012-04-26 00:00,F,1335394800.0,2012.0,205.0,28.0,8.0,37.0,2.0,28.0,91.0,11.0,51.236381,-0.203827,E00156160
2583,ME8 6LN,579880,167318,18156322,118000,2012-11-29 00:00,S,1354147200.0,2012.0,278.0,104.0,46.0,47.0,13.0,33.0,22.0,13.0,51.376417,0.5832,E00081686
2584,ME2 2LD,572205,168323,20427862,192000,2015-10-30 00:00,T,1446163200.0,2015.0,261.0,88.0,43.0,50.0,11.0,35.0,20.0,14.0,51.387823,0.473523,E00081658
2585,N21 2JA,532433,194663,14536288,425000,2007-11-16 00:00,S,1195171200.0,2007.0,274.0,62.0,32.0,32.0,4.0,29.0,99.0,16.0,51.635121,-0.087773,E00006965
2586,N16 8QT,533016,185665,5292946,91000,2000-03-15 00:00,F,953078400.0,2000.0,211.0,60.0,26.0,25.0,1.0,13.0,66.0,20.0,51.554198,-0.082788,E00008676
2587,SL4 4RU,492059,173920,4518995,450000,1999-04-16 00:00,D,924217200.0,1999.0,214.0,26.0,24.0,30.0,4.0,29.0,87.0,14.0,51.455658,-0.677052,E00082111
2588,N15 4SH,533422,189237,14610725,240000,2007-08-01 00:00,T,1185922800.0,2007.0,279.0,55.0,23.0,29.0,2.0,20.0,90.0,60.0,51.586201,-0.07558,E00010386
2589,WD6 4RB,518964,197345,11306447,188750,2004-05-04 00:00,T,1083625200.0,2004.0,248.0,76.0,45.0,25.0,9.0,27.0,52.0,14.0,51.662304,-0.281409,E00119517
2590,ME8 6DR,579091,167181,11575405,160000,2005-08-26 00:00,T,1125010800.0,2005.0,271.0,50.0,53.0,59.0,22.0,34.0,34.0,19.0,51.375445,0.57175,E00081690
2591,HA9 6JJ,519929,184871,8525231,360000,2002-10-31 00:00,D,1036022400.0,2002.0,296.0,64.0,36.0,40.0,5.0,21.0,89.0,41.0,51.549984,-0.271726,E00002988
2592,EN8 7PN,537144,200225,5780069,94000,2000-03-17 00:00,T,953251200.0,2000.0,254.0,70.0,42.0,57.0,6.0,25.0,34.0,20.0,51.684044,-0.017561,E00118559
2593,SG5 2TU,517959,229687,3782022,212500,1998-10-23 00:00,S,909097200.0,1998.0,234.0,27.0,27.0,26.0,8.0,21.0,115.0,10.0,51.953265,-0.285092,E00119914
2594,SM5 3HG,528495,163604,14562768,254950,2007-04-26 00:00,T,1177542000.0,2007.0,310.0,49.0,44.0,68.0,9.0,48.0,79.0,13.0,51.356986,-0.155968,E00021043
2595,W12 9DW,521889,179893,7631185,119950,2002-04-08 00:00,F,1018220400.0,2002.0,247.0,35.0,20.0,15.0,2.0,33.0,106.0,36.0,51.504836,-0.245184,E00009274
2596,SS8 0AB,579699,183058,21390133,222000,2016-05-23 00:00,S,1463958000.0,2016.0,277.0,106.0,39.0,39.0,21.0,24.0,39.0,9.0,51.517857,0.588589,E00109223
2597,KT3 3JJ,521135,168826,2428704,128000,1997-05-09 00:00,T,863132400.0,1997.0,246.0,26.0,16.0,27.0,2.0,24.0,138.0,13.0,51.405534,-0.259838,E00014894
2598,AL3 4JP,513069,206242,18004308,362000,2012-08-16 00:00,S,1345071600.0,2012.0,237.0,20.0,28.0,39.0,4.0,23.0,118.0,5.0,51.74341,-0.363736,E00120576
2599,IG1 4AU,544751,187384,4282822,139995,1999-12-16 00:00,T,945302400.0,1999.0,342.0,54.0,35.0,49.0,3.0,34.0,137.0,30.0,51.566757,0.087068,E00175136
2600,SG1 6AQ,526483,226724,12786741,157500,2006-05-19 00:00,T,1147993200.0,2006.0,387.0,20.0,56.0,77.0,9.0,63.0,152.0,10.0,51.924684,-0.162054,E00119853
2601,EN6 5PN,526200,200973,20291581,450000,2015-11-18 00:00,S,1447804800.0,2015.0,281.0,46.0,41.0,55.0,9.0,44.0,75.0,11.0,51.693331,-0.175536,E00119730
2602,RM9 5BH,548581,185551,19794266,248000,2014-08-15 00:00,T,1408057200.0,2014.0,254.0,85.0,45.0,42.0,5.0,19.0,38.0,20.0,51.549291,0.141584,E00000404
2603,BR8 7JX,550463,169361,21188419,134000,2016-01-15 00:00,F,1452816000.0,2016.0,391.0,79.0,79.0,67.0,24.0,52.0,66.0,24.0,51.403326,0.161745,E00124231
2604,BR6 0AQ,545561,166423,7411290,310000,2001-08-30 00:00,S,999126000.0,2001.0,290.0,26.0,34.0,42.0,5.0,41.0,135.0,7.0,51.378204,0.090119,E00003956
2605,SM5 4HP,526726,162204,6807827,483000,2001-08-17 00:00,D,998002800.0,2001.0,307.0,42.0,28.0,53.0,7.0,35.0,136.0,6.0,51.344792,-0.181873,E00020665
2606,CM7 1AQ,576175,221811,20378490,203000,2015-11-06 00:00,T,1446768000.0,2015.0,218.0,84.0,33.0,40.0,6.0,22.0,21.0,12.0,51.867065,0.557391,E00108563
2607,NW3 2QX,527451,185477,5815422,199000,2000-12-14 00:00,F,976752000.0,2000.0,224.0,4.0,6.0,10.0,1.0,17.0,162.0,24.0,51.553792,-0.163079,E00004365
2608,N22 5HY,531165,191365,368842,70000,1995-11-03 00:00,T,815356800.0,1995.0,291.0,38.0,32.0,30.0,5.0,18.0,117.0,51.0,51.605853,-0.107344,E00010542
2609,EN3 5XA,535621,198254,12520029,150000,2006-12-08 00:00,F,1165536000.0,2006.0,189.0,55.0,26.0,34.0,1.0,26.0,29.0,18.0,51.666665,-0.040214,E00007151
2610,NW1 4EB,528814,182489,20801135,1075000,2015-06-26 00:00,F,1435273200.0,2015.0,256.0,17.0,10.0,13.0,3.0,24.0,168.0,21.0,51.52663,-0.144538,E00004681
2611,LU3 4AY,507106,226124,15925288,237000,2009-08-07 00:00,D,1249599600.0,2009.0,210.0,27.0,32.0,49.0,9.0,26.0,54.0,13.0,51.923326,-0.44389,E00079444
2612,RM9 4PQ,546911,184575,10780738,157500,2004-12-10 00:00,F,1102636800.0,2004.0,131.0,17.0,15.0,15.0,0.0,11.0,58.0,15.0,51.540996,0.117039,E00175120
2613,RH2 0RP,526659,150487,7930579,175000,2002-12-11 00:00,F,1039564800.0,2002.0,212.0,22.0,20.0,25.0,4.0,18.0,117.0,6.0,51.23949,-0.187303,E00156174
2614,W14 0AL,523890,179507,4708737,216500,1999-02-25 00:00,F,919900800.0,1999.0,139.0,9.0,8.0,13.0,0.0,10.0,87.0,12.0,51.500931,-0.216513,E00009243
2615,TW7 5ES,516115,176767,14212366,299950,2007-03-29 00:00,T,1175122800.0,2007.0,268.0,45.0,29.0,28.0,10.0,23.0,107.0,26.0,51.477954,-0.329374,E00013338
2616,HA1 1NU,514805,188782,4457461,46000,1999-02-08 00:00,F,918432000.0,1999.0,264.0,36.0,28.0,22.0,1.0,21.0,126.0,30.0,51.586208,-0.344316,E00010820
2617,EN4 8DY,527296,194927,10702102,310000,2004-12-06 00:00,S,1102291200.0,2004.0,240.0,31.0,22.0,43.0,9.0,25.0,96.0,14.0,51.638742,-0.161903,E00000861
2618,NW3 5PL,526679,185398,4388766,290000,1999-09-30 00:00,F,938646000.0,1999.0,245.0,8.0,10.0,15.0,0.0,11.0,181.0,20.0,51.553255,-0.174237,E00004433
2619,RH1 4NY,532337,150777,18425494,175000,2013-10-14 00:00,F,1381705200.0,2013.0,198.0,59.0,25.0,29.0,4.0,20.0,51.0,10.0,51.24083,-0.105574,E00157105
2620,N17 9EY,534182,189757,13271170,230000,2006-04-28 00:00,T,1146178800.0,2006.0,268.0,78.0,33.0,37.0,2.0,34.0,50.0,34.0,51.590649,-0.064435,E00010454
2621,RH8 0QH,539411,153005,18068407,189950,2012-05-15 00:00,F,1337036400.0,2012.0,187.0,57.0,13.0,30.0,1.0,14.0,65.0,7.0,51.259169,-0.003432,E00157233
2622,E14 0SR,538108,181669,14545047,230000,2007-10-12 00:00,F,1192143600.0,2007.0,254.0,83.0,32.0,28.0,1.0,27.0,54.0,29.0,51.517067,-0.010954,E00021386
2623,UB3 2BH,509488,180676,12465510,146000,2006-09-29 00:00,S,1159484400.0,2006.0,193.0,42.0,23.0,26.0,4.0,14.0,44.0,40.0,51.5144,-0.423564,E00012461
2624,AL2 3DJ,513268,203837,7731746,275000,2002-06-07 00:00,D,1023404400.0,2002.0,232.0,24.0,33.0,32.0,10.0,26.0,103.0,4.0,51.721747,-0.361738,E00120509
2625,NW5 3LW,528876,184684,4064355,245000,1999-04-23 00:00,F,924822000.0,1999.0,327.0,28.0,15.0,16.0,4.0,37.0,198.0,29.0,51.546342,-0.142827,E00004572
2626,SW5 9LD,525421,178096,84624,27500,1995-07-31 00:00,F,807145200.0,1995.0,198.0,18.0,10.0,10.0,2.0,25.0,101.0,32.0,51.487913,-0.194968,E00014277
2627,HA8 5TA,519038,190175,7952191,159000,2002-01-25 00:00,S,1011916800.0,2002.0,334.0,86.0,41.0,33.0,1.0,28.0,90.0,55.0,51.597841,-0.282775,E00011005
2628,WD3 5SN,503839,196582,3020065,184000,1998-04-22 00:00,S,893199600.0,1998.0,278.0,58.0,23.0,30.0,7.0,18.0,122.0,20.0,51.658441,-0.500227,E00120924
